                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    165,                0.71135,                0.42871,                 1.1965,                      1,                      1,                  0.995,                  0.995,                0.14807,                0.16896,                0.82757,              0.0067726,              0.0067726,              0.0067726
                    166,                0.71845,                0.42147,                 1.1919,                      1,                      1,                  0.995,                  0.995,                0.14243,                0.16006,                0.81468,              0.0067528,              0.0067528,              0.0067528
                    167,                0.71072,                 0.4229,                 1.2044,                      1,                      1,                  0.995,                  0.995,                0.14606,                0.16519,                0.82187,               0.006733,               0.006733,               0.006733
                    168,                0.72799,                0.42652,                 1.2035,                      1,                      1,                  0.995,                0.98995,                0.15899,                0.14238,                0.83057,              0.0067132,              0.0067132,              0.0067132
                    169,                 0.7296,                0.43292,                  1.197,                0.99516,                      1,                  0.995,                  0.995,                0.13218,                0.13265,                0.81324,              0.0066934,              0.0066934,              0.0066934
                    170,                0.71682,                0.42266,                 1.1883,                0.99495,                      1,                  0.995,                  0.995,                0.14465,                0.13187,                0.82561,              0.0066736,              0.0066736,              0.0066736
                    171,                0.70984,                0.42462,                 1.2028,                0.99509,                      1,                  0.995,                  0.995,                0.14601,                0.16154,                0.82471,              0.0066538,              0.0066538,              0.0066538
                    172,                0.71093,                0.41796,                 1.1966,                      1,                      1,                  0.995,                  0.995,                0.15927,                0.15562,                0.83145,               0.006634,               0.006634,               0.006634
                    173,                0.68989,                0.40862,                 1.1767,                      1,                      1,                  0.995,                  0.995,                0.14992,                0.14473,                 0.8293,              0.0066142,              0.0066142,              0.0066142
                    174,                0.69278,                 0.4101,                 1.1764,                      1,                      1,                  0.995,                  0.995,                0.16036,                0.13805,                0.83378,              0.0065944,              0.0065944,              0.0065944
                    175,                0.70277,                0.40912,                 1.1939,                      1,                      1,                  0.995,                  0.995,                0.17128,                0.16279,                0.83529,              0.0065746,              0.0065746,              0.0065746
                    176,                0.70573,                0.41969,                 1.1886,                      1,                      1,                  0.995,                  0.995,                0.18632,                0.14536,                0.83773,              0.0065548,              0.0065548,              0.0065548
                    177,                0.70802,                 0.4253,                 1.1855,                0.99509,                      1,                  0.995,                  0.995,                0.19113,                0.14474,                0.83986,               0.006535,               0.006535,               0.006535
                    178,                0.69699,                0.41988,                 1.1817,                0.99506,                      1,                  0.995,                0.98912,                0.20086,                0.13757,                0.84512,              0.0065152,              0.0065152,              0.0065152
                    179,                0.70223,                0.41759,                 1.1957,                0.99514,                      1,                  0.995,                  0.995,                0.14531,                0.14009,                0.81772,              0.0064954,              0.0064954,              0.0064954
                    180,                0.70338,                0.41493,                 1.1845,                      1,                      1,                  0.995,                0.98995,                0.14907,                0.13666,                0.81603,              0.0064756,              0.0064756,              0.0064756
                    181,                0.69922,                0.41515,                 1.1854,                      1,                      1,                  0.995,                  0.995,                0.12681,                0.14147,                0.80903,              0.0064558,              0.0064558,              0.0064558
                    182,                0.69043,                0.41076,                 1.1813,                      1,                      1,                  0.995,                  0.995,                0.12593,                0.15041,                0.80675,               0.006436,               0.006436,               0.006436
                    183,                0.69164,                0.40518,                  1.181,                      1,                      1,                  0.995,                  0.995,                0.12495,                0.13482,                0.80572,              0.0064162,              0.0064162,              0.0064162
                    184,                0.70061,                0.41965,                 1.1939,                0.99503,                      1,                  0.995,                  0.995,                0.14498,                0.14294,                0.80579,              0.0063964,              0.0063964,              0.0063964
                    185,                0.69137,                0.41035,                 1.1833,                      1,                      1,                  0.995,                  0.995,                0.15115,                0.14413,                0.81436,              0.0063766,              0.0063766,              0.0063766
                    186,                0.70395,                0.41421,                 1.1812,                      1,                      1,                  0.995,                  0.995,                0.13557,                0.16029,                0.81228,              0.0063568,              0.0063568,              0.0063568
                    187,                0.69912,                0.41521,                 1.1837,                0.99517,                      1,                  0.995,                0.98854,                0.14153,                0.14178,                0.81981,               0.006337,               0.006337,               0.006337
                    188,                0.68104,                0.40201,                 1.1707,                0.99513,                      1,                  0.995,                0.98854,                0.16046,                0.13823,                0.82674,              0.0063172,              0.0063172,              0.0063172
                    189,                0.68917,                0.40424,                 1.1784,                0.99502,                      1,                  0.995,                0.98881,                0.17356,                0.14141,                0.84002,              0.0062974,              0.0062974,              0.0062974
                    190,                0.69736,                0.40453,                 1.1891,                0.99519,                      1,                  0.995,                0.98912,                0.16947,                 0.1422,                0.83021,              0.0062776,              0.0062776,              0.0062776
                    191,                0.68943,                0.41514,                 1.1767,                0.99518,                      1,                  0.995,                0.98912,                0.16627,                0.13771,                0.82439,              0.0062578,              0.0062578,              0.0062578
                    192,                0.66719,                0.39915,                 1.1675,                      1,                      1,                  0.995,                0.98995,                0.15113,                0.13159,                0.80979,               0.006238,               0.006238,               0.006238
                    193,                0.68365,                0.41061,                 1.1752,                0.99521,                      1,                  0.995,                  0.995,                0.14807,                 0.1276,                0.81565,              0.0062182,              0.0062182,              0.0062182
                    194,                 0.6853,                0.40766,                 1.1835,                0.99517,                      1,                  0.995,                  0.995,                0.15411,                0.13691,                0.81576,              0.0061984,              0.0061984,              0.0061984
                    195,                0.70355,                0.41226,                 1.1852,                0.99516,                      1,                  0.995,                  0.995,                0.15018,                0.15415,                0.81638,              0.0061786,              0.0061786,              0.0061786
                    196,                0.69907,                0.41083,                  1.172,                 0.9951,                      1,                  0.995,                  0.995,                0.14884,                0.14082,                0.81717,              0.0061588,              0.0061588,              0.0061588
                    197,                0.69431,                0.40755,                 1.1769,                      1,                      1,                  0.995,                  0.995,                0.13801,                0.13031,                 0.8174,               0.006139,               0.006139,               0.006139
                    198,                0.67871,                0.39474,                 1.1697,                      1,                      1,                  0.995,                  0.995,                0.14023,                0.13254,                0.81592,              0.0061192,              0.0061192,              0.0061192
                    199,                0.68545,                0.40076,                 1.1738,                      1,                      1,                  0.995,                  0.995,                 0.1351,                0.14273,                0.81996,              0.0060994,              0.0060994,              0.0060994
                    200,                0.68649,                0.39848,                 1.1657,                      1,                      1,                  0.995,                0.98995,                 0.1423,                0.15249,                0.81986,              0.0060796,              0.0060796,              0.0060796
                    201,                0.69062,                  0.405,                 1.1756,                      1,                      1,                  0.995,                  0.995,                0.14225,                0.13969,                0.82032,              0.0060598,              0.0060598,              0.0060598
                    202,                0.69506,                0.40719,                 1.1782,                      1,                      1,                  0.995,                  0.995,                0.15047,                0.13179,                0.82389,                0.00604,                0.00604,                0.00604
                    203,                0.67665,                0.41106,                 1.1801,                      1,                      1,                  0.995,                  0.995,                0.15129,                0.12464,                0.82352,              0.0060202,              0.0060202,              0.0060202
                    204,                0.69123,                0.41102,                 1.1747,                      1,                      1,                  0.995,                  0.995,                0.14827,                0.12149,                 0.8212,              0.0060004,              0.0060004,              0.0060004
                    205,                0.66865,                0.40124,                 1.1689,                      1,                      1,                  0.995,                  0.995,                0.14996,                 0.1132,                0.81989,              0.0059806,              0.0059806,              0.0059806
                    206,                 0.6923,                0.40135,                 1.1657,                      1,                      1,                  0.995,                  0.995,                0.14363,                0.11627,                0.81649,              0.0059608,              0.0059608,              0.0059608
                    207,                0.67934,                0.39952,                 1.1699,                      1,                      1,                  0.995,                  0.995,                0.13421,                0.11422,                0.81536,               0.005941,               0.005941,               0.005941
                    208,                0.67925,                0.39692,                 1.1688,                      1,                      1,                  0.995,                  0.995,                0.13086,                0.13194,                0.81955,              0.0059212,              0.0059212,              0.0059212
                    209,                0.68415,                0.40665,                 1.1689,                      1,                      1,                  0.995,                  0.995,                0.13654,                0.13458,                0.82666,              0.0059014,              0.0059014,              0.0059014
                    210,                0.68382,                0.39439,                 1.1672,                      1,                      1,                  0.995,                  0.995,                0.14368,                0.15264,                0.82489,              0.0058816,              0.0058816,              0.0058816
                    211,                0.67618,                0.39278,                 1.1617,                      1,                      1,                  0.995,                  0.995,                0.13596,                0.14135,                0.82294,              0.0058618,              0.0058618,              0.0058618
                    212,                0.67974,                0.39443,                 1.1607,                      1,                      1,                  0.995,                0.98995,                0.13998,                0.13042,                0.82651,               0.005842,               0.005842,               0.005842
                    213,                0.68718,                0.39929,                 1.1671,                      1,                      1,                  0.995,                0.98795,                0.14403,                0.12891,                0.82708,              0.0058222,              0.0058222,              0.0058222
                    214,                 0.6855,                0.39382,                 1.1644,                      1,                      1,                  0.995,                0.98695,                0.15108,                0.12098,                0.83121,              0.0058024,              0.0058024,              0.0058024
                    215,                 0.6686,                0.39081,                 1.1416,                      1,                      1,                  0.995,                0.98595,                0.16193,                 0.1405,                0.83858,              0.0057826,              0.0057826,              0.0057826
                    216,                0.67834,                0.39334,                 1.1594,                      1,                      1,                  0.995,                0.98895,                0.15484,                0.13082,                0.83201,              0.0057628,              0.0057628,              0.0057628
                    217,                0.67061,                0.39209,                 1.1589,                      1,                      1,                  0.995,                0.98895,                0.15143,                0.13438,                0.82679,               0.005743,               0.005743,               0.005743
                    218,                0.67074,                0.39467,                 1.1529,                      1,                      1,                  0.995,                0.98695,                0.15336,                0.12821,                 0.8261,              0.0057232,              0.0057232,              0.0057232
                    219,                0.66721,                0.39852,                 1.1536,                      1,                      1,                  0.995,                0.98995,                0.15398,                0.12571,                  0.825,              0.0057034,              0.0057034,              0.0057034
                    220,                0.68988,                0.40544,                 1.1796,                      1,                      1,                  0.995,                0.98895,                0.16027,                0.13181,                0.82458,              0.0056836,              0.0056836,              0.0056836
                    221,                0.68355,                 0.3979,                 1.1548,                      1,                      1,                  0.995,                0.98895,                0.16039,                0.13454,                0.82293,              0.0056638,              0.0056638,              0.0056638
                    222,                0.66989,                 0.3964,                 1.1593,                      1,                      1,                  0.995,                0.98995,                0.16482,                0.12854,                0.82706,               0.005644,               0.005644,               0.005644
                    223,                0.67792,                0.40198,                 1.1538,                      1,                      1,                  0.995,                0.98995,                0.15883,                0.12675,                0.82719,              0.0056242,              0.0056242,              0.0056242
                    224,                0.68266,                0.39714,                 1.1516,                      1,                      1,                  0.995,                0.98995,                0.15824,                0.13158,                0.82327,              0.0056044,              0.0056044,              0.0056044
                    225,                0.67927,                0.40707,                 1.1636,                      1,                      1,                  0.995,                0.98995,                0.14783,                0.12755,                0.81122,              0.0055846,              0.0055846,              0.0055846
                    226,                0.65876,                0.38314,                 1.1603,                      1,                      1,                  0.995,                0.98995,                0.15499,                0.13253,                0.80742,              0.0055648,              0.0055648,              0.0055648
                    227,                0.68224,                0.40253,                 1.1586,                      1,                      1,                  0.995,                0.98995,                0.15781,                0.13645,                0.80312,               0.005545,               0.005545,               0.005545
                    228,                0.66521,                0.38524,                 1.1452,                0.99521,                      1,                  0.995,                 0.9895,                0.16229,                 0.1622,                0.80323,              0.0055252,              0.0055252,              0.0055252
                    229,                0.66894,                0.39141,                 1.1575,                0.99517,                      1,                  0.995,                 0.9895,                0.15769,                0.13609,                0.81229,              0.0055054,              0.0055054,              0.0055054
                    230,                0.66122,                0.39348,                 1.1469,                0.99513,                      1,                  0.995,                0.98912,                0.15485,                0.14264,                0.81096,              0.0054856,              0.0054856,              0.0054856
                    231,                0.66852,                0.39249,                  1.149,                 0.9951,                      1,                  0.995,                0.98912,                0.15382,                0.13311,                0.81302,              0.0054658,              0.0054658,              0.0054658
                    232,                0.65566,                 0.3775,                 1.1462,                0.99509,                      1,                  0.995,                0.98912,                 0.1563,                0.15014,                 0.8168,               0.005446,               0.005446,               0.005446
                    233,                0.66454,                0.39298,                 1.1554,                0.99506,                      1,                  0.995,                0.98812,                0.15829,                0.12496,                0.81428,              0.0054262,              0.0054262,              0.0054262
                    234,                0.66824,                0.39363,                  1.154,                0.99508,                      1,                  0.995,                 0.9885,                0.15955,                0.13523,                0.81297,              0.0054064,              0.0054064,              0.0054064
                    235,                0.66965,                0.39332,                 1.1485,                0.99507,                      1,                  0.995,                0.98881,                0.15499,                0.13697,                0.81274,              0.0053866,              0.0053866,              0.0053866
                    236,                0.64646,                0.38553,                 1.1342,                0.99507,                      1,                  0.995,                0.98854,                0.15231,                0.13463,                0.81255,              0.0053668,              0.0053668,              0.0053668
                    237,                 0.6566,                0.38361,                 1.1523,                0.99509,                      1,                  0.995,                 0.9885,                0.14904,                0.13409,                0.81459,               0.005347,               0.005347,               0.005347
                    238,                0.66936,                0.39275,                 1.1546,                0.99511,                      1,                  0.995,                 0.9895,                0.15275,                0.13741,                0.81399,              0.0053272,              0.0053272,              0.0053272
                    239,                0.65653,                0.39201,                  1.154,                0.99512,                      1,                  0.995,                 0.9895,                0.15011,                0.14751,                 0.8148,              0.0053074,              0.0053074,              0.0053074
                    240,                0.66481,                0.39211,                 1.1433,                0.99515,                      1,                  0.995,                0.98912,                0.15029,                 0.1556,                0.81971,              0.0052876,              0.0052876,              0.0052876
                    241,                0.66912,                0.38887,                 1.1466,                0.99511,                      1,                  0.995,                0.98912,                0.15288,                 0.1401,                0.82101,              0.0052678,              0.0052678,              0.0052678
                    242,                0.67948,                0.39495,                  1.158,                0.99516,                      1,                  0.995,                0.98912,                0.14997,                0.14641,                0.82049,               0.005248,               0.005248,               0.005248
                    243,                 0.6762,                0.38923,                 1.1488,                      1,                      1,                  0.995,                0.98995,                0.15234,                0.13584,                0.82233,              0.0052282,              0.0052282,              0.0052282
                    244,                0.66597,                0.39833,                 1.1529,                 0.9951,                      1,                  0.995,                 0.9895,                0.16008,                0.12407,                0.81971,              0.0052084,              0.0052084,              0.0052084
                    245,                0.66391,                 0.3944,                 1.1473,                0.99513,                      1,                  0.995,                0.98912,                0.15834,                0.13817,                0.81962,              0.0051886,              0.0051886,              0.0051886
                    246,                0.66399,                0.38825,                 1.1485,                0.99511,                      1,                  0.995,                0.98881,                0.15198,                0.12867,                0.82098,              0.0051688,              0.0051688,              0.0051688
                    247,                 0.6532,                0.38003,                   1.14,                0.99516,                      1,                  0.995,                0.98912,                0.14638,                0.12774,                0.81634,               0.005149,               0.005149,               0.005149
                    248,                0.66663,                0.38645,                 1.1466,                0.99517,                      1,                  0.995,                  0.995,                0.14141,                0.13742,                0.81394,              0.0051292,              0.0051292,              0.0051292
                    249,                0.66366,                0.38012,                 1.1365,                0.99523,                      1,                  0.995,                  0.995,                0.14091,                0.12645,                 0.8134,              0.0051094,              0.0051094,              0.0051094
                    250,                0.66345,                0.38225,                 1.1508,                0.99515,                      1,                  0.995,                  0.995,                0.14158,                0.12096,                0.81333,              0.0050896,              0.0050896,              0.0050896
                    251,                0.66424,                0.39425,                 1.1372,                0.99519,                      1,                  0.995,                  0.995,                 0.1456,                0.13776,                0.81258,              0.0050698,              0.0050698,              0.0050698
                    252,                0.65985,                0.38413,                 1.1334,                0.99519,                      1,                  0.995,                  0.995,                0.14151,                0.11874,                0.81282,                0.00505,                0.00505,                0.00505
                    253,                0.66459,                0.39197,                 1.1587,                 0.9952,                      1,                  0.995,                  0.995,                 0.1431,                0.12734,                0.81378,              0.0050302,              0.0050302,              0.0050302
                    254,                0.65735,                0.37871,                 1.1483,                0.99516,                      1,                  0.995,                  0.995,                0.14697,                0.11845,                0.81787,              0.0050104,              0.0050104,              0.0050104
                    255,                0.65935,                0.38753,                 1.1374,                 0.9952,                      1,                  0.995,                  0.995,                0.14582,                0.11804,                0.81865,              0.0049906,              0.0049906,              0.0049906
                    256,                0.66886,                0.38416,                  1.152,                      1,                      1,                  0.995,                  0.995,                0.15067,                0.11928,                0.82232,              0.0049708,              0.0049708,              0.0049708
                    257,                0.65307,                0.38508,                 1.1405,                0.99522,                      1,                  0.995,                  0.995,                0.14858,                0.12535,                0.82176,               0.004951,               0.004951,               0.004951
                    258,                0.64916,                0.37929,                 1.1296,                0.99526,                      1,                  0.995,                  0.995,                0.14835,                0.12571,                0.82079,              0.0049312,              0.0049312,              0.0049312
                    259,                0.65034,                0.37711,                 1.1325,                0.99518,                      1,                  0.995,                  0.995,                0.14726,                0.12673,                0.82198,              0.0049114,              0.0049114,              0.0049114
                    260,                0.65432,                0.38497,                 1.1479,                0.99525,                      1,                  0.995,                  0.995,                0.14766,                0.12845,                0.82477,              0.0048916,              0.0048916,              0.0048916
                    261,                 0.6485,                0.37938,                 1.1367,                      1,                      1,                  0.995,                  0.995,                0.14556,                 0.1316,                0.82415,              0.0048718,              0.0048718,              0.0048718
                    262,                0.62434,                0.37043,                  1.139,                      1,                      1,                  0.995,                  0.995,                0.14661,                0.12841,                0.82527,               0.004852,               0.004852,               0.004852
                    263,                0.64294,                0.37265,                 1.1228,                      1,                      1,                  0.995,                  0.995,                0.15366,                0.14422,                0.82433,              0.0048322,              0.0048322,              0.0048322
                    264,                0.64603,                0.36687,                  1.125,                      1,                      1,                  0.995,                  0.995,                0.15825,                0.13083,                0.82551,              0.0048124,              0.0048124,              0.0048124
                    265,                0.65152,                0.37616,                 1.1296,                      1,                      1,                  0.995,                  0.995,                0.16435,                 0.1366,                0.83027,              0.0047926,              0.0047926,              0.0047926
                    266,                0.65665,                0.38546,                 1.1383,                      1,                      1,                  0.995,                0.98995,                0.16341,                0.11408,                0.82953,              0.0047728,              0.0047728,              0.0047728
                    267,                0.63176,                0.36975,                 1.1195,                      1,                      1,                  0.995,                0.98995,                0.16194,                0.12093,                0.82728,               0.004753,               0.004753,               0.004753
                    268,                 0.6565,                0.38051,                  1.133,                      1,                      1,                  0.995,                0.98995,                0.16245,                0.11734,                0.83337,              0.0047332,              0.0047332,              0.0047332
                    269,                0.63909,                0.37346,                 1.1341,                      1,                      1,                  0.995,                0.98995,                0.16316,                  0.118,                0.83508,              0.0047134,              0.0047134,              0.0047134
                    270,                0.66272,                0.38035,                  1.135,                      1,                      1,                  0.995,                0.98995,                0.16434,                0.11849,                0.83501,              0.0046936,              0.0046936,              0.0046936
                    271,                0.64116,                0.38168,                 1.1364,                      1,                      1,                  0.995,                0.98995,                0.16054,                0.12169,                0.83392,              0.0046738,              0.0046738,              0.0046738
                    272,                0.64121,                0.36992,                 1.1269,                      1,                      1,                  0.995,                0.98995,                 0.1602,                0.12455,                0.83359,               0.004654,               0.004654,               0.004654
                    273,                0.64544,                0.37248,                 1.1256,                      1,                      1,                  0.995,                  0.995,                0.15698,                0.12723,                0.83007,              0.0046342,              0.0046342,              0.0046342
                    274,                0.64897,                0.37854,                 1.1292,                      1,                      1,                  0.995,                  0.995,                0.15677,                0.12728,                0.82918,              0.0046144,              0.0046144,              0.0046144
                    275,                0.66453,                0.38407,                 1.1309,                      1,                      1,                  0.995,                0.98995,                0.15868,                0.12821,                0.82885,              0.0045946,              0.0045946,              0.0045946
                    276,                0.64223,                0.36748,                 1.1301,                      1,                      1,                  0.995,                  0.995,                0.15333,                0.14289,                0.82734,              0.0045748,              0.0045748,              0.0045748
                    277,                0.64888,                0.37113,                 1.1258,                      1,                      1,                  0.995,                  0.995,                0.15061,                0.13838,                0.82327,               0.004555,               0.004555,               0.004555
                    278,                0.62603,                0.36423,                 1.1126,                      1,                      1,                  0.995,                  0.995,                 0.1463,                0.13447,                0.82058,              0.0045352,              0.0045352,              0.0045352
                    279,                0.63505,                0.37153,                  1.123,                      1,                      1,                  0.995,                  0.995,                0.14127,                0.13323,                0.82146,              0.0045154,              0.0045154,              0.0045154
                    280,                0.64451,                0.37176,                 1.1258,                      1,                      1,                  0.995,                  0.995,                0.14169,                0.12195,                0.81988,              0.0044956,              0.0044956,              0.0044956
                    281,                0.63922,                0.37173,                 1.1244,                      1,                      1,                  0.995,                  0.995,                0.13927,                0.12513,                0.82117,              0.0044758,              0.0044758,              0.0044758
                    282,                0.64507,                0.37399,                  1.127,                      1,                      1,                  0.995,                  0.995,                0.14073,                0.13812,                0.81967,               0.004456,               0.004456,               0.004456
                    283,                0.64249,                0.36769,                 1.1151,                      1,                      1,                  0.995,                  0.995,                0.14025,                0.14466,                 0.8198,              0.0044362,              0.0044362,              0.0044362
                    284,                0.63801,                0.37489,                 1.1218,                      1,                      1,                  0.995,                  0.995,                0.13986,                0.14829,                0.81857,              0.0044164,              0.0044164,              0.0044164
                    285,                0.64214,                0.37332,                 1.1197,                      1,                      1,                  0.995,                  0.995,                0.13888,                0.15165,                0.81753,              0.0043966,              0.0043966,              0.0043966
                    286,                 0.6482,                0.37206,                 1.1213,                      1,                      1,                  0.995,                  0.995,                0.13776,                0.15045,                0.81742,              0.0043768,              0.0043768,              0.0043768
                    287,                0.64819,                0.37499,                  1.121,                      1,                      1,                  0.995,                  0.995,                0.13867,                0.15505,                0.81719,               0.004357,               0.004357,               0.004357
                    288,                 0.6411,                0.37311,                 1.1192,                      1,                      1,                  0.995,                  0.995,                0.13971,                0.14694,                0.81588,              0.0043372,              0.0043372,              0.0043372
                    289,                0.63677,                0.37172,                  1.128,                      1,                      1,                  0.995,                  0.995,                0.14241,                 0.1473,                 0.8161,              0.0043174,              0.0043174,              0.0043174
                    290,                0.62097,                0.36459,                 1.1118,                      1,                      1,                  0.995,                  0.995,                0.14318,                0.14723,                0.81571,              0.0042976,              0.0042976,              0.0042976
                    291,                0.62278,                0.35878,                 1.1168,                      1,                      1,                  0.995,                  0.995,                 0.1429,                0.13666,                0.81707,              0.0042778,              0.0042778,              0.0042778
                    292,                0.64921,                0.38001,                 1.1325,                      1,                      1,                  0.995,                  0.995,                0.14115,                0.12673,                0.81746,               0.004258,               0.004258,               0.004258
                    293,                0.63755,                 0.3684,                 1.1233,                      1,                      1,                  0.995,                  0.995,                0.13907,                0.12489,                 0.8166,              0.0042382,              0.0042382,              0.0042382
                    294,                0.64176,                0.36731,                 1.1241,                      1,                      1,                  0.995,                  0.995,                0.13962,                0.12668,                0.81733,              0.0042184,              0.0042184,              0.0042184
                    295,                  0.612,                0.35523,                 1.1083,                      1,                      1,                  0.995,                  0.995,                0.13743,                0.12571,                0.81598,              0.0041986,              0.0041986,              0.0041986
                    296,                0.63462,                0.36211,                 1.1198,                      1,                      1,                  0.995,                  0.995,                0.13738,                0.12282,                0.81467,              0.0041788,              0.0041788,              0.0041788
                    297,                0.62912,                 0.3696,                 1.1156,                      1,                      1,                  0.995,                  0.995,                0.13715,                0.12213,                0.81386,               0.004159,               0.004159,               0.004159
                    298,                0.64158,                0.37652,                 1.1127,                      1,                      1,                  0.995,                  0.995,                0.13674,                0.12275,                0.81287,              0.0041392,              0.0041392,              0.0041392
                    299,                0.61961,                0.36769,                 1.1079,                      1,                      1,                  0.995,                  0.995,                0.13547,                0.12388,                0.81315,              0.0041194,              0.0041194,              0.0041194
                    300,                0.62852,                0.36786,                 1.1201,                      1,                      1,                  0.995,                  0.995,                0.13392,                0.12988,                0.81188,              0.0040996,              0.0040996,              0.0040996
                    301,                0.62477,                0.36051,                 1.1014,                      1,                      1,                  0.995,                  0.995,                0.13429,                0.12688,                0.81244,              0.0040798,              0.0040798,              0.0040798
                    302,                0.62946,                 0.3644,                 1.1179,                      1,                      1,                  0.995,                  0.995,                0.13449,                0.13184,                0.81167,                0.00406,                0.00406,                0.00406
                    303,                0.64768,                 0.3717,                  1.115,                      1,                      1,                  0.995,                  0.995,                0.13665,                0.13478,                 0.8124,              0.0040402,              0.0040402,              0.0040402
                    304,                0.63555,                0.36952,                 1.1182,                      1,                      1,                  0.995,                  0.995,                0.13879,                  0.143,                0.81286,              0.0040204,              0.0040204,              0.0040204
                    305,                0.62665,                0.36992,                 1.1107,                      1,                      1,                  0.995,                  0.995,                0.13829,                0.13841,                0.81355,              0.0040006,              0.0040006,              0.0040006
                    306,                0.62588,                0.36663,                 1.1119,                      1,                      1,                  0.995,                  0.995,                0.14011,                0.14786,                0.81473,              0.0039808,              0.0039808,              0.0039808
                    307,                0.62981,                0.36855,                 1.1152,                      1,                      1,                  0.995,                  0.995,                0.14099,                0.15945,                0.81468,               0.003961,               0.003961,               0.003961
                    308,                0.61254,                0.35714,                 1.1061,                      1,                      1,                  0.995,                  0.995,                0.14265,                0.15247,                0.81425,              0.0039412,              0.0039412,              0.0039412
                    309,                0.62142,                0.36047,                  1.104,                      1,                      1,                  0.995,                  0.995,                 0.1428,                0.15068,                0.81139,              0.0039214,              0.0039214,              0.0039214
                    310,                0.60911,                0.35975,                 1.1057,                      1,                      1,                  0.995,                  0.995,                0.14354,                0.14745,                 0.8141,              0.0039016,              0.0039016,              0.0039016
                    311,                0.62411,                 0.3675,                  1.105,                      1,                      1,                  0.995,                  0.995,                0.14341,                0.13565,                0.81444,              0.0038818,              0.0038818,              0.0038818
                    312,                0.61807,                0.35568,                 1.1042,                      1,                      1,                  0.995,                  0.995,                0.14322,                0.14185,                0.81351,               0.003862,               0.003862,               0.003862
                    313,                0.62228,                0.35847,                 1.1018,                      1,                      1,                  0.995,                  0.995,                0.14209,                0.14841,                0.81311,              0.0038422,              0.0038422,              0.0038422
                    314,                0.61277,                0.35894,                 1.1013,                      1,                      1,                  0.995,                  0.995,                0.14256,                0.14853,                 0.8141,              0.0038224,              0.0038224,              0.0038224
                    315,                0.61423,                0.35285,                 1.1052,                      1,                      1,                  0.995,                  0.995,                0.13984,                0.13105,                0.81498,              0.0038026,              0.0038026,              0.0038026
                    316,                0.63019,                0.36511,                 1.1098,                      1,                      1,                  0.995,                  0.995,                   0.14,                0.11884,                0.81517,              0.0037828,              0.0037828,              0.0037828
                    317,                0.61667,                0.35768,                 1.0971,                      1,                      1,                  0.995,                  0.995,                0.13898,                0.13133,                0.81423,               0.003763,               0.003763,               0.003763
                    318,                0.62314,                0.35305,                 1.1056,                      1,                      1,                  0.995,                  0.995,                0.13888,                0.13274,                0.81385,              0.0037432,              0.0037432,              0.0037432
                    319,                0.61964,                0.35796,                 1.1065,                      1,                      1,                  0.995,                  0.995,                0.13787,                0.12681,                0.81443,              0.0037234,              0.0037234,              0.0037234
                    320,                0.61038,                0.34815,                 1.0958,                      1,                      1,                  0.995,                  0.995,                0.14022,                0.13287,                0.81174,              0.0037036,              0.0037036,              0.0037036
                    321,                0.60842,                0.35636,                 1.0998,                      1,                      1,                  0.995,                  0.995,                0.14153,                0.12812,                0.81216,              0.0036838,              0.0036838,              0.0036838
                    322,                0.61581,                0.35135,                 1.1028,                      1,                      1,                  0.995,                  0.995,                0.14393,                0.12178,                0.81162,               0.003664,               0.003664,               0.003664
                    323,                0.62121,                0.36012,                 1.1049,                      1,                      1,                  0.995,                  0.995,                0.14412,                 0.1266,                0.81195,              0.0036442,              0.0036442,              0.0036442
                    324,                0.61779,                0.35343,                 1.1054,                      1,                      1,                  0.995,                  0.995,                 0.1434,                0.13454,                0.81136,              0.0036244,              0.0036244,              0.0036244
                    325,                0.61377,                0.35099,                 1.1007,                      1,                      1,                  0.995,                  0.995,                0.14173,                0.12678,                0.81145,              0.0036046,              0.0036046,              0.0036046
                    326,                0.60605,                0.35045,                 1.0867,                      1,                      1,                  0.995,                  0.995,                 0.1435,                0.12546,                0.80952,              0.0035848,              0.0035848,              0.0035848
                    327,                0.60948,                0.35945,                 1.1043,                      1,                      1,                  0.995,                  0.995,                0.14363,                0.11804,                0.80917,               0.003565,               0.003565,               0.003565
                    328,                0.60051,                0.35632,                 1.0944,                      1,                      1,                  0.995,                  0.995,                0.14274,                0.12237,                0.80991,              0.0035452,              0.0035452,              0.0035452
                    329,                0.60751,                0.35157,                 1.1027,                      1,                      1,                  0.995,                  0.995,                  0.142,                0.12401,                0.81017,              0.0035254,              0.0035254,              0.0035254
                    330,                0.59654,                0.34143,                 1.0941,                      1,                      1,                  0.995,                  0.995,                0.14408,                0.13587,                0.81087,              0.0035056,              0.0035056,              0.0035056
                    331,                0.61438,                0.35788,                 1.1025,                      1,                      1,                  0.995,                  0.995,                0.14522,                0.13519,                0.81107,              0.0034858,              0.0034858,              0.0034858
                    332,                0.60775,                0.35756,                  1.096,                      1,                      1,                  0.995,                  0.995,                0.14531,                0.13535,                0.81202,               0.003466,               0.003466,               0.003466
